month	day	year	date	cohort	max	min
11	27	2022	2022-11-27	s22	43	0
11	27	2022	2022-11-27	w22	116	44
11	28	2022	2022-11-28	f21	270	161
11	28	2022	2022-11-28	lf22	160	118
11	28	2022	2022-11-28	s22	43	0
11	28	2022	2022-11-28	w22	117	44
11	29	2022	2022-11-29	f21	270	163
11	29	2022	2022-11-29	lf22	162	119
11	29	2022	2022-11-29	s22	44	0
11	29	2022	2022-11-29	w22	118	45
11	30	2022	2022-11-30	f21	270	164
11	30	2022	2022-11-30	lf22	163	120
11	30	2022	2022-11-30	s22	44	0
11	30	2022	2022-11-30	w22	119	45
12	1	2022	2022-12-01	f21	270	165
12	1	2022	2022-12-01	f22	32	0
12	1	2022	2022-12-01	lf22	164	121
12	1	2022	2022-12-01	s22	44	33
12	1	2022	2022-12-01	w22	120	45
12	2	2022	2022-12-02	f21	270	166
12	2	2022	2022-12-02	f22	32	0
12	2	2022	2022-12-02	lf22	165	122
12	2	2022	2022-12-02	s22	45	33
12	2	2022	2022-12-02	w22	121	46
12	3	2022	2022-12-03	f21	270	167
12	3	2022	2022-12-03	f22	33	0
12	3	2022	2022-12-03	lf22	166	123
12	3	2022	2022-12-03	s22	45	34
12	3	2022	2022-12-03	w22	122	46
12	4	2022	2022-12-04	f21	270	168
12	4	2022	2022-12-04	f22	33	0
12	4	2022	2022-12-04	lf22	167	124
12	4	2022	2022-12-04	s22	45	34
12	4	2022	2022-12-04	w22	123	46
12	5	2022	2022-12-05	f21	270	169
12	5	2022	2022-12-05	f22	33	0
12	5	2022	2022-12-05	lf22	168	125
12	5	2022	2022-12-05	s22	46	34
12	5	2022	2022-12-05	w22	124	47
12	6	2022	2022-12-06	f21	270	170
12	6	2022	2022-12-06	f22	33	0
12	6	2022	2022-12-06	lf22	169	126
12	6	2022	2022-12-06	s22	46	34
12	6	2022	2022-12-06	w22	125	47
12	7	2022	2022-12-07	f21	270	171
12	7	2022	2022-12-07	f22	33	0
12	7	2022	2022-12-07	lf22	170	127
12	7	2022	2022-12-07	s22	47	34
12	7	2022	2022-12-07	w22	126	48
12	8	2022	2022-12-08	f21	270	172
12	8	2022	2022-12-08	f22	34	0
12	8	2022	2022-12-08	lf22	171	128
12	8	2022	2022-12-08	s22	47	35
12	8	2022	2022-12-08	w22	127	48
12	9	2022	2022-12-09	f21	270	174
12	9	2022	2022-12-09	f22	34	0
12	9	2022	2022-12-09	lf22	173	129
12	9	2022	2022-12-09	s22	47	35
12	9	2022	2022-12-09	w22	128	48
12	10	2022	2022-12-10	f21	270	175
12	10	2022	2022-12-10	f22	34	0
12	10	2022	2022-12-10	lf22	174	130
12	10	2022	2022-12-10	s22	48	35
12	10	2022	2022-12-10	w22	129	49
12	11	2022	2022-12-11	f21	270	176
12	11	2022	2022-12-11	f22	34	0
12	11	2022	2022-12-11	lf22	175	131
12	11	2022	2022-12-11	s22	48	35
12	11	2022	2022-12-11	w22	130	49
12	12	2022	2022-12-12	f21	270	177
12	12	2022	2022-12-12	f22	35	0
12	12	2022	2022-12-12	lf22	176	132
12	12	2022	2022-12-12	s22	49	36
12	12	2022	2022-12-12	w22	131	50
12	13	2022	2022-12-13	f21	270	178
12	13	2022	2022-12-13	f22	35	0
12	13	2022	2022-12-13	lf22	177	133
12	13	2022	2022-12-13	s22	49	36
12	13	2022	2022-12-13	w22	132	50
12	14	2022	2022-12-14	f21	270	179
12	14	2022	2022-12-14	f22	35	0
12	14	2022	2022-12-14	lf22	178	135
12	14	2022	2022-12-14	s22	49	36
12	14	2022	2022-12-14	w22	134	50
12	15	2022	2022-12-15	f21	270	181
12	15	2022	2022-12-15	f22	35	0
12	15	2022	2022-12-15	lf22	180	136
12	15	2022	2022-12-15	s22	50	36
12	15	2022	2022-12-15	w22	135	51
12	16	2022	2022-12-16	f21	270	182
12	16	2022	2022-12-16	f22	36	0
12	16	2022	2022-12-16	lf22	181	137
12	16	2022	2022-12-16	s22	50	37
12	16	2022	2022-12-16	w22	136	51
12	17	2022	2022-12-17	f21	270	183
12	17	2022	2022-12-17	f22	36	0
12	17	2022	2022-12-17	lf22	182	138
12	17	2022	2022-12-17	s22	51	37
12	17	2022	2022-12-17	w22	137	52
12	18	2022	2022-12-18	f21	270	184
12	18	2022	2022-12-18	f22	36	0
12	18	2022	2022-12-18	lf22	183	139
12	18	2022	2022-12-18	s22	51	37
12	18	2022	2022-12-18	w22	138	52
12	19	2022	2022-12-19	f21	270	185
12	19	2022	2022-12-19	f22	36	0
12	19	2022	2022-12-19	lf22	184	140
12	19	2022	2022-12-19	s22	51	37
12	19	2022	2022-12-19	w22	139	52
12	20	2022	2022-12-20	f21	270	187
12	20	2022	2022-12-20	f22	37	0
12	20	2022	2022-12-20	lf22	186	141
12	20	2022	2022-12-20	s22	52	38
12	20	2022	2022-12-20	w22	140	53
12	21	2022	2022-12-21	f21	270	188
12	21	2022	2022-12-21	f22	37	0
12	21	2022	2022-12-21	lf22	187	142
12	21	2022	2022-12-21	s22	52	38
12	21	2022	2022-12-21	w22	141	53
12	22	2022	2022-12-22	f21	270	189
12	22	2022	2022-12-22	f22	37	0
12	22	2022	2022-12-22	lf22	188	144
12	22	2022	2022-12-22	s22	53	38
12	22	2022	2022-12-22	w22	143	54
12	23	2022	2022-12-23	f21	270	190
12	23	2022	2022-12-23	f22	37	0
12	23	2022	2022-12-23	lf22	189	145
12	23	2022	2022-12-23	s22	53	38
12	23	2022	2022-12-23	w22	144	54
12	24	2022	2022-12-24	f21	270	192
12	24	2022	2022-12-24	f22	38	0
12	24	2022	2022-12-24	lf22	191	146
12	24	2022	2022-12-24	s22	54	39
12	24	2022	2022-12-24	w22	145	55
12	25	2022	2022-12-25	f21	270	193
12	25	2022	2022-12-25	f22	38	0
12	25	2022	2022-12-25	lf22	192	147
12	25	2022	2022-12-25	s22	54	39
12	25	2022	2022-12-25	w22	146	55
12	26	2022	2022-12-26	f21	270	194
12	26	2022	2022-12-26	f22	38	0
12	26	2022	2022-12-26	lf22	193	148
12	26	2022	2022-12-26	s22	55	39
12	26	2022	2022-12-26	w22	147	56
12	27	2022	2022-12-27	f21	270	195
12	27	2022	2022-12-27	f22	38	0
12	27	2022	2022-12-27	lf22	194	149
12	27	2022	2022-12-27	s22	55	39
12	27	2022	2022-12-27	w22	148	56
12	28	2022	2022-12-28	f21	270	197
12	28	2022	2022-12-28	f22	39	0
12	28	2022	2022-12-28	lf22	196	151
12	28	2022	2022-12-28	s22	55	40
12	28	2022	2022-12-28	w22	150	56
12	29	2022	2022-12-29	f21	270	198
12	29	2022	2022-12-29	f22	39	0
12	29	2022	2022-12-29	lf22	197	152
12	29	2022	2022-12-29	s22	56	40
12	29	2022	2022-12-29	w22	151	57
12	30	2022	2022-12-30	f21	270	199
12	30	2022	2022-12-30	f22	39	0
12	30	2022	2022-12-30	lf22	198	153
12	30	2022	2022-12-30	s22	56	40
12	30	2022	2022-12-30	w22	152	57
12	31	2022	2022-12-31	f21	270	201
12	31	2022	2022-12-31	f22	39	0
12	31	2022	2022-12-31	lf22	200	154
12	31	2022	2022-12-31	s22	57	40
12	31	2022	2022-12-31	w22	153	58
